Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status,Total_Orders,Average_Spend,Customer_Lifetime_Value
C100359,30,Female,Delhi NCR,2025-08-22,Gold,2.0,468.63,937.26
C100360,30,Female,Delhi NCR,2025-04-20,New,8.0,380.5,3044.0
C100361,34,Female,Delhi NCR,2025-05-21,New,5.0,269.97,1349.83
C100362,40,Female,Pune,2023-02-19,New,5.0,340.01,1700.04
C100363,21,Male,Mumbai,2024-08-07,Silver,6.0,251.12,1506.73
C100364,30,Female,Delhi NCR,2024-01-15,Silver,5.0,258.85,1294.25
C100365,44,Female,Lucknow,2025-08-04,New,4.0,299.21,1196.85
C100366,24,Female,Hyderabad,2025-02-02,New,9.0,333.86,3004.76
C100367,24,Female,Bengaluru,2024-10-31,Gold,3.0,295.11,885.32
C100368,33,Male,Bengaluru,2023-01-29,New,10.0,431.98,4319.8
C100369,39,Male,Bengaluru,2025-06-20,Gold,4.0,268.05,1072.2
C100370,31,Female,Bengaluru,2024-05-19,New,5.0,374.06,1870.3
C100371,43,Male,Hyderabad,2023-06-14,Gold,5.0,264.59,1322.95
C100372,39,Male,Ahmedabad,2025-06-19,Silver,5.0,529.84,2649.18
C100373,39,Male,Mumbai,2025-07-20,Silver,2.0,290.63,581.26
C100374,36,Female,Bengaluru,2024-05-26,New,6.0,269.89,1619.36
C100375,52,Female,Delhi NCR,2024-11-12,New,9.0,260.36,2343.26
C100376,29,Female,Kolkata,2024-09-20,Silver,4.0,347.08,1388.34
C100377,18,Female,Mumbai,2023-11-09,Silver,5.0,374.47,1872.37
C100378,45,Female,Mumbai,2025-02-09,Gold,5.0,293.53,1467.63
C100379,27,Female,Lucknow,2025-10-24,Silver,9.0,447.61,4028.46
C100380,32,Male,Hyderabad,2025-08-20,Silver,3.0,316.57,949.71
C100381,43,Female,Delhi NCR,2024-12-08,Gold,4.0,390.99,1563.97
C100382,18,Male,Mumbai,2024-01-07,Silver,4.0,307.82,1231.28
C100383,20,Male,Mumbai,2025-07-24,Gold,6.0,308.9,1853.37
C100384,18,Male,Lucknow,2025-08-13,New,2.0,638.69,1277.39
C100385,24,Female,Bengaluru,2023-01-06,New,5.0,307.02,1535.12
C100386,35,Female,Mumbai,2023-12-15,Gold,4.0,392.13,1568.51
C100387,36,Female,Hyderabad,2024-07-22,New,5.0,417.45,2087.25
C100388,33,Female,Bengaluru,2024-08-18,New,4.0,229.08,916.32
C100389,31,Female,Delhi NCR,2025-01-03,New,6.0,304.55,1827.29
C100390,18,Male,Kolkata,2024-06-13,Silver,5.0,274.79,1373.94
C100391,31,Female,Delhi NCR,2023-01-15,Silver,9.0,337.28,3035.53
C100392,27,Female,Ahmedabad,2023-06-20,New,4.0,209.98,839.9
C100393,35,Female,Chennai,2025-02-24,New,5.0,473.45,2367.27
C100394,37,Male,Delhi NCR,2024-12-15,New,7.0,320.64,2244.48
C100395,32,Male,Pune,2024-11-01,New,4.0,383.75,1535.01
C100396,38,Female,Chennai,2024-03-30,New,5.0,449.44,2247.21
C100397,33,Male,Hyderabad,2023-10-11,New,2.0,329.86,659.71
C100398,36,Male,Hyderabad,2023-11-14,Gold,7.0,327.5,2292.53
C100399,25,Male,Delhi NCR,2024-12-10,Silver,5.0,414.9,2074.5
C100400,29,Male,Delhi NCR,2024-06-03,New,5.0,240.61,1203.04
C100401,33,Male,Pune,2023-05-15,New,7.0,304.83,2133.82
C100402,38,Other,Delhi NCR,2024-02-16,New,2.0,258.23,516.45
C100403,27,Female,Mumbai,2025-04-28,New,6.0,430.3,2581.79
C100404,36,Female,Bengaluru,2024-09-09,New,1.0,198.43,198.43
C100405,29,Male,Delhi NCR,2025-06-11,Gold,4.0,264.58,1058.32
C100406,30,Male,Chennai,2024-06-07,Gold,2.0,282.18,564.37
C100407,38,Male,Chennai,2024-05-15,Silver,3.0,261.47,784.42
C100408,18,Male,Kolkata,2025-09-04,New,8.0,391.56,3132.46
C100409,19,Male,Delhi NCR,2024-06-06,Silver,3.0,408.49,1225.47
C100410,18,Female,Bengaluru,2023-05-20,Platinum,6.0,261.51,1569.08
C100411,18,Other,Kolkata,2024-02-19,New,13.0,412.52,5362.81
C100412,25,Male,Mumbai,2024-10-29,Gold,2.0,235.8,471.61
C100413,31,Male,Pune,2023-12-22,New,7.0,326.5,2285.48
C100414,28,Male,Hyderabad,2024-02-27,Silver,5.0,368.21,1841.03
C100415,33,Male,Mumbai,2025-06-18,New,8.0,264.9,2119.21
C100416,41,Male,Mumbai,2024-03-24,Silver,5.0,225.16,1125.78
C100417,43,Male,Pune,2023-11-11,New,3.0,213.7,641.09
C100418,30,Male,Delhi NCR,2023-04-22,Silver,8.0,338.24,2705.9
C100419,43,Female,Kolkata,2024-02-19,Silver,4.0,363.22,1452.87
C100420,32,Female,Hyderabad,2025-02-28,Silver,5.0,420.96,2104.82
C100421,23,Male,Delhi NCR,2023-11-05,Silver,2.0,351.44,702.89
C100422,26,Male,Pune,2024-04-29,New,5.0,424.7,2123.51
C100423,18,Male,Bengaluru,2024-11-07,Silver,5.0,236.39,1181.96
C100424,23,Male,Delhi NCR,2025-08-13,New,3.0,399.93,1199.79
C100425,28,Female,Jaipur,2025-04-18,Silver,4.0,433.49,1733.95
C100426,38,Female,Pune,2023-10-22,New,4.0,351.36,1405.45
C100427,46,Female,Hyderabad,2023-06-19,Silver,3.0,422.44,1267.31
C100428,19,Female,Kolkata,2024-11-21,New,3.0,255.11,765.34
C100429,35,Male,Hyderabad,2023-09-20,Platinum,7.0,423.34,2963.39
C100430,22,Male,Bengaluru,2024-02-09,Silver,7.0,266.11,1862.77
C100431,35,Male,Delhi NCR,2023-04-18,New,3.0,344.88,1034.65
C100432,30,Male,Delhi NCR,2025-03-08,Silver,5.0,454.25,2271.24
C100433,18,Female,Bengaluru,2023-06-14,New,4.0,337.44,1349.76
C100434,39,Male,Bengaluru,2024-01-28,New,6.0,372.62,2235.71
C100435,26,Male,Chennai,2024-02-24,New,8.0,414.98,3319.81
C100436,26,Male,Bengaluru,2023-02-13,Gold,6.0,414.99,2489.93
C100437,21,Male,Hyderabad,2025-03-10,Platinum,9.0,393.25,3539.27
C100438,25,Female,Kolkata,2024-09-29,Platinum,5.0,301.02,1505.11
C100439,35,Male,Lucknow,2024-07-11,New,3.0,353.08,1059.25
C100440,29,Male,Mumbai,2023-07-03,New,2.0,464.62,929.25
C100441,34,Male,Ahmedabad,2023-02-24,Gold,3.0,355.35,1066.04
C100442,34,Female,Chennai,2023-02-27,New,10.0,441.87,4418.69
C100443,43,Male,Delhi NCR,2024-10-05,Silver,2.0,193.26,386.51
C100444,28,Female,Mumbai,2025-02-09,Platinum,5.0,262.26,1311.3
C100445,18,Male,Delhi NCR,2025-03-30,New,5.0,488.57,2442.84
C100446,41,Male,Pune,2025-04-04,New,9.0,376.08,3384.72
C100447,28,Female,Hyderabad,2024-02-10,Gold,3.0,326.8,980.4
C100448,41,Male,Bengaluru,2023-01-02,Silver,5.0,299.46,1497.28
C100449,34,Male,Chennai,2023-09-10,Platinum,6.0,244.18,1465.1
C100450,30,Female,Mumbai,2025-03-21,Silver,8.0,257.46,2059.67
C100451,34,Male,Bengaluru,2025-02-25,New,4.0,360.77,1443.07
C100452,49,Male,Kolkata,2024-06-06,Gold,5.0,488.99,2444.96
C100453,50,Female,Lucknow,2023-01-25,Gold,4.0,333.38,1333.5
C100454,32,Male,Chennai,2025-03-11,Platinum,9.0,319.41,2874.73
C100455,32,Male,Delhi NCR,2025-04-20,Silver,1.0,174.54,174.54
C100456,41,Male,Delhi NCR,2023-08-22,Silver,3.0,266.28,798.85
C100457,23,Female,Delhi NCR,2025-04-08,New,4.0,273.9,1095.59
C100458,34,Male,Bengaluru,2024-10-20,New,8.0,251.7,2013.61
C100459,31,Male,Mumbai,2025-07-03,Platinum,8.0,330.56,2644.49
C100460,34,Female,Ahmedabad,2024-10-07,Platinum,4.0,312.99,1251.95
C100461,23,Female,Pune,2023-04-03,Silver,5.0,292.33,1461.64
C100462,18,Female,Bengaluru,2024-10-28,Platinum,4.0,551.67,2206.67
C100463,18,Male,Mumbai,2023-04-21,New,4.0,371.4,1485.62
C100464,21,Male,Bengaluru,2023-09-24,Gold,1.0,229.08,229.08
C100465,27,Male,Bengaluru,2025-06-17,Silver,8.0,329.53,2636.26
C100466,28,Female,Pune,2025-09-24,Silver,3.0,219.38,658.15
C100467,48,Male,Delhi NCR,2024-05-04,Silver,5.0,249.97,1249.86
C100468,41,Female,Kolkata,2023-10-27,Silver,4.0,249.02,996.08
C100469,22,Male,Delhi NCR,2024-02-09,Gold,1.0,412.41,412.41
C100470,34,Female,Mumbai,2023-09-07,New,7.0,397.33,2781.29
C100471,27,Female,Lucknow,2024-08-13,Gold,5.0,182.87,914.37
C100472,28,Male,Delhi NCR,2024-03-09,New,8.0,507.71,4061.66
C100473,33,Female,Delhi NCR,2023-03-02,New,3.0,271.64,814.92
C100474,37,Female,Hyderabad,2024-09-20,Silver,7.0,428.03,2996.22
C100475,28,Male,Bengaluru,2024-10-25,Gold,5.0,413.63,2068.17
C100476,41,Male,Delhi NCR,2024-11-18,Gold,9.0,285.08,2565.72
C100477,21,Female,Delhi NCR,2025-08-31,New,7.0,266.46,1865.22
C100478,31,Male,Delhi NCR,2024-12-26,New,6.0,486.05,2916.28
C100479,54,Male,Bengaluru,2024-11-26,Silver,3.0,176.43,529.3
C100480,33,Male,Mumbai,2023-08-06,Gold,8.0,443.0,3543.96
C100481,44,Female,Chennai,2024-04-23,Platinum,10.0,288.65,2886.51
C100482,32,Male,Kolkata,2024-03-23,Gold,6.0,263.18,1579.06
C100483,36,Female,Delhi NCR,2025-09-16,Silver,2.0,219.76,439.52
C100484,30,Male,Mumbai,2024-05-03,Gold,4.0,431.26,1725.05
C100485,29,Male,Delhi NCR,2024-12-10,New,4.0,395.7,1582.81
C100486,24,Female,Mumbai,2024-07-10,Platinum,4.0,322.48,1289.9
C100487,35,Male,Mumbai,2023-02-28,Silver,7.0,427.44,2992.1
C100488,23,Male,Chennai,2025-08-21,New,2.0,396.54,793.08
C100489,37,Male,Mumbai,2024-11-21,Silver,7.0,234.07,1638.49
C100490,41,Female,Bengaluru,2023-08-26,Gold,10.0,354.42,3544.16
C100491,34,Male,Pune,2023-03-03,New,3.0,426.81,1280.42
C100492,28,Male,Kolkata,2025-08-22,New,6.0,426.42,2558.53
C100493,35,Male,Mumbai,2023-11-13,Gold,1.0,167.27,167.27
C100494,28,Male,Delhi NCR,2023-01-18,Platinum,6.0,311.04,1866.26
C100495,39,Male,Lucknow,2024-09-26,Silver,5.0,338.37,1691.84
C100496,18,Male,Mumbai,2023-01-17,New,4.0,330.31,1321.24
C100497,28,Male,Pune,2023-08-11,Silver,8.0,350.08,2800.63
C100498,18,Male,Pune,2025-07-09,New,12.0,304.23,3650.75
C100499,18,Female,Bengaluru,2023-02-09,New,3.0,464.55,1393.66
C100500,43,Female,Mumbai,2025-02-13,New,4.0,442.7,1770.81
C100501,39,Male,Delhi NCR,2024-09-28,Silver,2.0,635.36,1270.73
C100502,25,Male,Bengaluru,2023-11-12,New,9.0,304.93,2744.41
C100503,18,Male,Bengaluru,2023-10-22,New,5.0,177.51,887.53
C100504,18,Female,Chennai,2024-05-04,New,9.0,267.8,2410.19
C100505,26,Male,Pune,2024-07-02,Silver,2.0,251.26,502.52
C100506,53,Male,Ahmedabad,2025-07-06,New,6.0,409.06,2454.33
C100507,35,Male,Lucknow,2023-09-26,New,6.0,327.11,1962.67
C100508,26,Male,Pune,2024-08-30,Silver,7.0,293.88,2057.16
C100509,35,Male,Delhi NCR,2024-12-08,Gold,5.0,397.55,1987.77
C100510,18,Male,Bengaluru,2023-01-14,Gold,6.0,298.24,1789.46
C100511,28,Female,Hyderabad,2025-07-11,Silver,5.0,334.73,1673.65
C100512,32,Female,Hyderabad,2025-10-18,Silver,5.0,530.89,2654.47
C100513,30,Female,Delhi NCR,2023-03-31,Gold,5.0,390.46,1952.3
C100514,38,Female,Hyderabad,2023-09-27,Silver,4.0,284.08,1136.34
C100515,34,Male,Mumbai,2025-03-20,Silver,4.0,311.39,1245.55
C100516,37,Female,Mumbai,2025-04-13,New,3.0,346.89,1040.67
C100517,25,Female,Kolkata,2023-06-10,New,6.0,233.14,1398.81
C100518,39,Female,Bengaluru,2025-08-02,New,1.0,157.86,157.86
C100519,46,Female,Bengaluru,2023-12-06,New,2.0,560.5,1121.0
C100520,22,Male,Hyderabad,2023-10-30,Platinum,5.0,360.79,1803.95
C100521,23,Male,Hyderabad,2024-01-04,New,4.0,344.23,1376.91
C100522,43,Male,Delhi NCR,2024-11-22,Silver,6.0,323.37,1940.2
C100523,29,Male,Hyderabad,2023-08-01,Platinum,5.0,217.44,1087.22
C100524,44,Male,Mumbai,2024-07-13,Silver,8.0,313.29,2506.34
C100525,27,Male,Pune,2023-03-19,New,1.0,225.54,225.54
C100526,44,Male,Delhi NCR,2023-06-01,Platinum,5.0,348.28,1741.38
C100527,32,Female,Lucknow,2025-03-02,New,2.0,499.37,998.74
C100528,33,Female,Chennai,2024-01-31,New,2.0,387.54,775.07
C100529,45,Female,Bengaluru,2025-03-28,Silver,5.0,417.55,2087.73
C100530,28,Male,Mumbai,2025-01-29,New,4.0,388.43,1553.71
C100531,23,Female,Bengaluru,2025-10-23,Gold,6.0,309.42,1856.49
C100532,27,Female,Pune,2023-05-22,New,4.0,325.76,1303.06
C100533,35,Female,Pune,2025-08-20,Gold,1.0,296.24,296.24
C100534,18,Female,Pune,2025-07-07,New,5.0,318.72,1593.58
C100535,37,Male,Ahmedabad,2024-03-23,Platinum,5.0,399.47,1997.34
C100536,26,Male,Bengaluru,2023-05-20,New,8.0,257.32,2058.6
C100537,41,Female,Pune,2023-05-18,Platinum,9.0,348.28,3134.51
C100538,18,Other,Bengaluru,2024-06-10,New,4.0,427.29,1709.17
C100539,24,Male,Hyderabad,2023-01-12,Gold,8.0,416.8,3334.36
C100540,18,Male,Bengaluru,2023-04-09,Gold,6.0,360.46,2162.75
C100541,24,Male,Chennai,2024-07-01,Silver,9.0,373.49,3361.39
C100542,33,Male,Delhi NCR,2024-08-03,New,9.0,281.17,2530.55
C100543,29,Other,Delhi NCR,2025-06-05,Silver,3.0,254.42,763.27
C100544,29,Female,Mumbai,2025-09-30,Silver,6.0,399.77,2398.6
C100545,30,Male,Jaipur,2023-10-03,Silver,6.0,443.82,2662.93
C100546,33,Male,Bengaluru,2023-12-07,Silver,5.0,472.92,2364.59
C100547,22,Male,Mumbai,2023-07-24,Platinum,8.0,397.84,3182.68
C100548,37,Male,Bengaluru,2023-08-20,Platinum,10.0,420.92,4209.25
C100549,37,Male,Bengaluru,2024-03-28,Silver,2.0,307.93,615.86
C100550,34,Female,Kolkata,2025-10-19,New,3.0,429.27,1287.82
C100551,36,Female,Jaipur,2025-07-09,New,6.0,351.95,2111.7
C100552,34,Male,Kolkata,2025-07-29,Gold,6.0,439.86,2639.17
C100553,49,Female,Kolkata,2024-04-10,Platinum,2.0,278.91,557.83
C100554,30,Female,Delhi NCR,2024-11-08,Silver,7.0,281.99,1973.91
C100555,28,Male,Mumbai,2025-01-14,New,11.0,347.1,3818.14
C100556,24,Female,Hyderabad,2023-09-08,New,5.0,291.5,1457.51
C100557,22,Female,Pune,2024-04-21,New,7.0,323.06,2261.44
C100558,20,Female,Delhi NCR,2024-07-20,Platinum,9.0,319.91,2879.18
C100559,23,Male,Chennai,2024-01-20,Silver,8.0,426.16,3409.32
C100560,30,Male,Delhi NCR,2024-05-02,New,2.0,257.04,514.09
C100561,34,Male,Mumbai,2024-03-30,New,3.0,387.49,1162.47
C100562,31,Male,Mumbai,2023-03-04,New,4.0,387.22,1548.86
C100563,24,Male,Kolkata,2025-03-02,Silver,4.0,398.72,1594.89
C100564,39,Female,Chennai,2025-07-16,Silver,4.0,290.55,1162.19
C100565,38,Male,Hyderabad,2025-02-16,New,2.0,284.24,568.47
C100566,30,Male,Kolkata,2025-08-19,New,11.0,240.0,2640.05
C100567,25,Other,Kolkata,2024-03-20,Gold,5.0,331.89,1659.43
C100568,36,Male,Bengaluru,2023-02-27,Gold,7.0,352.16,2465.09
C100569,33,Male,Chennai,2023-10-03,Silver,4.0,318.25,1272.99
C100570,18,Female,Delhi NCR,2025-05-29,Silver,6.0,244.14,1464.84
C100571,30,Male,Bengaluru,2023-05-24,Platinum,6.0,441.28,2647.7
C100572,33,Male,Delhi NCR,2024-07-17,Gold,3.0,412.17,1236.52
C100573,23,Female,Bengaluru,2023-01-02,Platinum,3.0,486.41,1459.22
C100574,33,Male,Bengaluru,2023-11-30,New,5.0,263.27,1316.36
C100575,18,Male,Delhi NCR,2023-04-27,New,2.0,315.54,631.08
C100576,43,Male,Bengaluru,2023-04-27,New,4.0,300.75,1203.01
C100577,42,Female,Pune,2023-06-19,Gold,6.0,266.7,1600.21
C100578,29,Male,Hyderabad,2024-07-08,Silver,4.0,301.55,1206.2
C100579,34,Female,Delhi NCR,2024-12-11,New,9.0,369.23,3323.09
C100580,18,Male,Delhi NCR,2023-10-24,Platinum,5.0,350.45,1752.26
C100581,21,Female,Mumbai,2025-04-22,Platinum,4.0,295.67,1182.68
C100582,28,Male,Kolkata,2024-02-08,New,6.0,400.39,2402.36
C100583,21,Male,Kolkata,2025-01-29,Silver,9.0,311.46,2803.15
C100584,37,Male,Mumbai,2024-06-29,Silver,4.0,277.87,1111.49
C100585,49,Female,Pune,2025-01-14,New,4.0,288.97,1155.87
C100586,20,Male,Hyderabad,2025-10-05,Silver,4.0,259.78,1039.11
C100587,23,Male,Lucknow,2025-10-21,New,6.0,361.47,2168.8
C100588,33,Male,Delhi NCR,2024-08-27,Gold,4.0,310.1,1240.4
C100589,46,Male,Hyderabad,2025-09-18,Gold,3.0,269.78,809.34
C100590,20,Female,Hyderabad,2024-12-23,Gold,5.0,365.43,1827.14
C100591,33,Male,Mumbai,2023-10-04,Gold,5.0,402.24,2011.2
C100592,47,Male,Delhi NCR,2025-08-21,New,5.0,384.34,1921.72
C100593,18,Male,Delhi NCR,2023-05-30,New,6.0,375.12,2250.73
C100594,19,Male,Bengaluru,2024-04-27,Silver,8.0,280.3,2242.43
C100595,27,Male,Pune,2023-06-07,New,9.0,303.5,2731.53
C100596,26,Male,Pune,2025-03-18,Silver,6.0,338.49,2030.94
C100597,38,Male,Delhi NCR,2025-07-11,New,7.0,346.19,2423.35
C100598,33,Female,Kolkata,2025-04-23,New,5.0,290.58,1452.9
C100599,18,Male,Mumbai,2023-04-16,Silver,8.0,310.82,2486.54
C100600,36,Female,Jaipur,2023-10-06,Silver,8.0,307.09,2456.69
C100601,26,Male,Delhi NCR,2023-12-17,Silver,6.0,254.14,1524.82
C100602,42,Male,Kolkata,2023-04-30,Silver,4.0,318.23,1272.9
C100603,25,Male,Ahmedabad,2024-06-30,Silver,6.0,229.28,1375.71
C100604,25,Male,Kolkata,2023-02-05,Gold,1.0,93.43,93.43
C100605,36,Female,Chennai,2024-09-23,Silver,5.0,340.1,1700.5
C100606,38,Female,Mumbai,2024-08-14,Silver,8.0,298.8,2390.36
C100607,35,Female,Pune,2024-09-05,Silver,5.0,282.71,1413.57
C100608,18,Female,Hyderabad,2025-07-29,Silver,7.0,377.09,2639.62
C100609,36,Male,Bengaluru,2025-03-20,New,9.0,277.8,2500.22
C100610,22,Male,Lucknow,2023-09-25,Silver,3.0,227.98,683.94
C100611,33,Female,Mumbai,2024-08-11,New,6.0,285.08,1710.47
C100612,18,Male,Bengaluru,2025-04-06,Gold,8.0,350.18,2801.44
C100613,35,Male,Ahmedabad,2025-05-26,Gold,6.0,357.54,2145.24
C100614,24,Female,Mumbai,2024-10-24,Silver,6.0,467.17,2803.0
C100615,19,Female,Delhi NCR,2023-03-29,Gold,9.0,375.12,3376.12
C100616,37,Female,Mumbai,2024-03-23,Silver,5.0,262.81,1314.03
C100617,33,Male,Chennai,2025-06-03,New,5.0,231.77,1158.86
C100618,25,Female,Kolkata,2023-03-18,Gold,7.0,379.1,2653.7
C100619,44,Male,Delhi NCR,2024-08-30,Platinum,3.0,423.63,1270.9
C100620,27,Male,Hyderabad,2024-07-10,New,2.0,443.91,887.82
C100621,31,Male,Hyderabad,2023-08-18,New,8.0,386.4,3091.17
C100622,33,Female,Pune,2023-12-21,Silver,5.0,427.76,2138.78
C100623,25,Female,Pune,2025-10-04,Silver,9.0,334.66,3011.93
C100624,35,Female,Jaipur,2024-09-05,Silver,6.0,317.83,1906.96
C100625,26,Male,Mumbai,2025-08-25,Silver,8.0,378.76,3030.05
C100626,27,Male,Mumbai,2024-04-30,Gold,2.0,219.23,438.46
C100627,43,Male,Hyderabad,2025-05-21,New,4.0,370.84,1483.35
C100628,22,Female,Bengaluru,2024-09-30,Silver,1.0,618.99,618.99
C100629,18,Male,Bengaluru,2025-07-27,Gold,3.0,346.74,1040.21
C100630,45,Male,Delhi NCR,2023-12-03,New,6.0,326.14,1956.86
C100631,54,Female,Delhi NCR,2024-01-29,Silver,7.0,290.56,2033.94
C100632,27,Male,Jaipur,2023-02-11,New,6.0,234.54,1407.26
C100633,18,Female,Delhi NCR,2023-08-23,New,4.0,415.34,1661.35
C100634,28,Male,Hyderabad,2023-05-23,Silver,4.0,327.16,1308.63
C100635,28,Female,Chennai,2023-07-08,New,8.0,426.39,3411.14
C100636,29,Male,Delhi NCR,2023-11-14,Silver,6.0,287.07,1722.41
C100637,21,Male,Mumbai,2025-06-18,Silver,5.0,256.53,1282.66
C100638,36,Male,Mumbai,2024-01-25,Gold,7.0,374.91,2624.36
C100639,31,Male,Bengaluru,2025-05-01,Gold,6.0,284.42,1706.5
C100640,18,Female,Mumbai,2025-04-19,New,3.0,360.39,1081.16
C100641,37,Male,Pune,2025-10-07,New,5.0,329.99,1649.93
C100642,49,Male,Mumbai,2024-06-07,Gold,4.0,417.97,1671.89
C100643,33,Female,Delhi NCR,2025-05-23,New,5.0,316.67,1583.33
C100644,28,Male,Delhi NCR,2024-03-08,New,3.0,302.97,908.92
C100645,30,Female,Mumbai,2024-10-13,New,5.0,368.22,1841.1
C100646,37,Female,Mumbai,2025-04-15,Silver,6.0,292.91,1757.45
C100647,18,Male,Jaipur,2023-05-27,New,9.0,314.88,2833.95
C100648,32,Female,Delhi NCR,2023-03-01,New,0.0,0.0,0.0
C100649,27,Male,Hyderabad,2023-06-19,Silver,5.0,388.45,1942.24
C100650,48,Male,Hyderabad,2025-01-12,Gold,3.0,518.61,1555.82
C100651,29,Male,Pune,2024-05-02,New,4.0,454.49,1817.96
C100652,46,Female,Hyderabad,2023-10-16,Gold,6.0,356.55,2139.28
C100653,21,Female,Delhi NCR,2025-03-01,Silver,7.0,250.98,1756.85
C100654,36,Male,Hyderabad,2023-01-16,Silver,5.0,310.05,1550.27
C100655,34,Female,Mumbai,2023-06-28,New,5.0,309.07,1545.33
C100656,23,Male,Chennai,2024-04-28,New,9.0,366.77,3300.96
C100657,33,Female,Delhi NCR,2025-07-31,New,5.0,391.28,1956.38
C100658,42,Female,Pune,2025-02-10,Gold,6.0,308.27,1849.6
C100659,28,Female,Hyderabad,2024-12-05,New,6.0,340.81,2044.87
C100660,18,Female,Pune,2025-01-02,Platinum,5.0,287.03,1435.14
C100661,31,Other,Delhi NCR,2023-11-18,New,4.0,398.48,1593.91
C100662,23,Male,Pune,2024-04-06,New,2.0,224.86,449.72
C100663,28,Female,Chennai,2025-07-01,Silver,4.0,330.34,1321.36
C100664,30,Female,Bengaluru,2025-01-21,Gold,7.0,312.42,2186.96
C100665,18,Female,Mumbai,2024-09-08,New,7.0,344.06,2408.39
C100666,18,Male,Delhi NCR,2023-03-27,New,4.0,353.62,1414.47
C100667,35,Female,Mumbai,2025-01-25,Silver,2.0,243.23,486.46
C100668,26,Male,Chennai,2024-01-12,New,7.0,328.42,2298.94
C100669,18,Male,Bengaluru,2024-02-02,Silver,3.0,354.88,1064.65
C100670,38,Male,Pune,2024-11-25,Gold,6.0,265.64,1593.82
C100671,33,Male,Chennai,2024-02-10,New,8.0,240.46,1923.7
C100672,25,Female,Pune,2024-08-13,Gold,7.0,256.74,1797.19
C100673,19,Male,Pune,2023-01-13,New,7.0,310.08,2170.57
C100674,39,Female,Hyderabad,2023-07-10,Gold,6.0,417.37,2504.22
C100675,34,Female,Bengaluru,2024-07-08,Platinum,6.0,378.14,2268.83
C100676,52,Male,Delhi NCR,2025-09-13,Silver,4.0,280.55,1122.2
C100677,35,Female,Kolkata,2025-02-22,Platinum,4.0,273.2,1092.81
C100678,34,Male,Jaipur,2024-03-06,Gold,6.0,334.38,2006.25
C100679,29,Female,Bengaluru,2025-09-24,New,6.0,266.08,1596.48
C100680,38,Female,Jaipur,2023-10-11,New,6.0,286.84,1721.05
C100681,37,Male,Lucknow,2025-07-07,New,11.0,390.37,4294.1
C100682,42,Female,Bengaluru,2024-02-20,Silver,5.0,366.35,1831.77
C100683,26,Male,Pune,2023-03-31,Silver,4.0,274.96,1099.85
C100684,27,Male,Pune,2023-01-03,Silver,5.0,382.16,1910.79
C100685,27,Female,Mumbai,2025-10-06,Silver,5.0,464.23,2321.17
C100686,38,Male,Delhi NCR,2024-10-23,Silver,4.0,325.14,1300.57
C100687,44,Female,Bengaluru,2023-06-03,New,6.0,360.02,2160.14
C100688,27,Male,Chennai,2025-10-18,New,5.0,410.17,2050.85
C100689,27,Male,Mumbai,2023-02-12,Platinum,7.0,437.75,3064.25
C100690,34,Female,Chennai,2023-12-11,New,6.0,386.45,2318.72
C100691,29,Male,Pune,2025-02-10,New,5.0,187.58,937.89
C100692,40,Female,Pune,2023-02-24,New,3.0,459.87,1379.62
C100693,18,Male,Mumbai,2025-07-22,Platinum,8.0,336.81,2694.5
C100694,24,Female,Bengaluru,2024-11-29,New,5.0,374.0,1869.99
C100695,24,Female,Delhi NCR,2025-09-05,Silver,3.0,122.26,366.77
C100696,18,Male,Mumbai,2025-05-12,New,5.0,438.93,2194.63
C100697,22,Male,Delhi NCR,2025-04-29,New,5.0,363.59,1817.97
C100698,23,Male,Delhi NCR,2023-08-23,Silver,7.0,295.98,2071.84
C100699,29,Female,Delhi NCR,2023-07-31,Silver,5.0,372.92,1864.58
C100700,41,Male,Hyderabad,2023-09-07,Silver,5.0,237.71,1188.53
C100701,29,Male,Bengaluru,2023-06-08,New,6.0,429.46,2576.74
C100702,22,Female,Mumbai,2024-11-15,Platinum,7.0,360.42,2522.93
C100703,30,Male,Kolkata,2023-03-02,Silver,2.0,241.27,482.54
C100704,40,Male,Bengaluru,2024-03-17,Platinum,2.0,239.07,478.14
C100705,22,Male,Ahmedabad,2024-08-22,New,8.0,303.15,2425.22
C100706,23,Male,Hyderabad,2024-07-09,Silver,7.0,278.7,1950.93
C100707,36,Female,Delhi NCR,2024-05-16,New,5.0,471.45,2357.27
C100708,29,Female,Ahmedabad,2023-08-18,Gold,4.0,400.61,1602.45
C100709,37,Female,Kolkata,2023-04-23,Gold,5.0,339.62,1698.09
C100710,31,Female,Hyderabad,2025-10-14,Silver,9.0,374.74,3372.62
C100711,37,Male,Hyderabad,2024-04-23,New,2.0,203.9,407.8
C100712,22,Male,Bengaluru,2024-09-04,New,6.0,398.75,2392.51
C100713,31,Female,Bengaluru,2024-08-07,New,6.0,312.83,1876.99
C100714,29,Female,Chennai,2024-01-15,Gold,7.0,384.32,2690.21
C100715,20,Female,Bengaluru,2025-01-14,New,8.0,313.65,2509.23
C100716,18,Male,Delhi NCR,2024-01-23,New,4.0,282.12,1128.5
C100717,37,Female,Delhi NCR,2024-03-02,New,3.0,283.27,849.82
C100718,28,Female,Delhi NCR,2025-04-07,New,3.0,408.82,1226.45
C100719,22,Female,Mumbai,2023-11-24,Platinum,5.0,395.01,1975.03
