Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status
C100501,39.0,Male,Delhi NCR,2024-09-28,Silver
C100502,25.0,Male,Bengaluru,2023-11-12,New
C100503,18.0,Male,Bengaluru,2023-10-22,New
C100504,18.0,Female,Chennai,2024-05-04,New
C100505,26.0,Male,Pune,2024-07-02,Silver
C100506,53.0,Male,Ahmedabad,2025-07-06,New
C100507,35.0,Male,Lucknow,2023-09-26,New
C100508,26.0,Male,Pune,2024-08-30,Silver
C100509,35.0,Male,Delhi NCR,2024-12-08,Gold
C100510,18.0,Male,Bengaluru,2023-01-14,Gold
C100511,28.0,Female,Hyderabad,2025-07-11,Silver
C100512,32.0,Female,Hyderabad,2025-10-18,Silver
C100513,30.0,Female,Delhi NCR,2023-03-31,Gold
C100514,38.0,Female,Hyderabad,2023-09-27,Silver
C100515,34.0,Male,Mumbai,2025-03-20,Silver
C100516,37.0,Female,Mumbai,2025-04-13,New
C100517,25.0,Female,Kolkata,2023-06-10,New
C100518,39.0,Female,Bengaluru,2025-08-02,New
C100519,46.0,Female,Bengaluru,2023-12-06,New
C100520,22.0,Male,Hyderabad,2023-10-30,Platinum
C100521,23.0,Male,Hyderabad,2024-01-04,New
C100522,43.0,Male,Delhi NCR,2024-11-22,Silver
C100523,29.0,Male,Hyderabad,2023-08-01,Platinum
C100524,44.0,Male,Mumbai,2024-07-13,Silver
C100525,27.0,Male,Pune,2023-03-19,New
C100526,44.0,Male,Delhi NCR,2023-06-01,Platinum
C100527,32.0,Female,Lucknow,2025-03-02,New
C100528,33.0,Female,Chennai,2024-01-31,New
C100529,45.0,Female,Bengaluru,2025-03-28,Silver
C100530,28.0,Male,Mumbai,2025-01-29,New
C100531,23.0,Female,Bengaluru,2025-10-23,Gold
C100532,27.0,Female,Pune,2023-05-22,New
C100533,35.0,Female,Pune,2025-08-20,Gold
C100534,18.0,Female,Pune,2025-07-07,New
C100535,37.0,Male,Ahmedabad,2024-03-23,Platinum
C100536,26.0,Male,Bengaluru,2023-05-20,New
C100537,41.0,Female,Pune,2023-05-18,Platinum
C100538,18.0,Other,Bengaluru,2024-06-10,New
C100539,24.0,Male,Hyderabad,2023-01-12,Gold
C100540,18.0,Male,Bengaluru,2023-04-09,Gold
C100541,24.0,Male,Chennai,2024-07-01,Silver
C100542,33.0,Male,Delhi NCR,2024-08-03,New
C100543,29.0,Other,Delhi NCR,2025-06-05,Silver
C100544,29.0,Female,Mumbai,2025-09-30,Silver
C100545,30.0,Male,Jaipur,2023-10-03,Silver
C100546,33.0,Male,Bengaluru,2023-12-07,Silver
C100547,22.0,Male,Mumbai,2023-07-24,Platinum
C100548,37.0,Male,Bengaluru,2023-08-20,Platinum
C100549,37.0,Male,Bengaluru,2024-03-28,Silver
C100550,34.0,Female,Kolkata,2025-10-19,New
C100551,36.0,Female,Jaipur,2025-07-09,New
C100552,34.0,Male,Kolkata,2025-07-29,Gold
C100553,49.0,Female,Kolkata,2024-04-10,Platinum
C100554,30.0,Female,Delhi NCR,2024-11-08,Silver
C100555,28.0,Male,Mumbai,2025-01-14,New
C100556,24.0,Female,Hyderabad,2023-09-08,New
C100557,22.0,Female,Pune,2024-04-21,New
C100558,20.0,Female,Delhi NCR,2024-07-20,Platinum
C100559,23.0,Male,Chennai,2024-01-20,Silver
C100560,30.0,Male,Delhi NCR,2024-05-02,New
C100561,34.0,Male,Mumbai,2024-03-30,New
C100562,31.0,Male,Mumbai,2023-03-04,New
C100563,24.0,Male,Kolkata,2025-03-02,Silver
C100564,39.0,Female,Chennai,2025-07-16,Silver
C100565,38.0,Male,Hyderabad,2025-02-16,New
C100566,30.0,Male,Kolkata,2025-08-19,New
C100567,25.0,Other,Kolkata,2024-03-20,Gold
C100568,36.0,Male,Bengaluru,2023-02-27,Gold
C100569,33.0,Male,Chennai,2023-10-03,Silver
C100570,18.0,Female,Delhi NCR,2025-05-29,Silver
C100571,30.0,Male,Bengaluru,2023-05-24,Platinum
C100572,33.0,Male,Delhi NCR,2024-07-17,Gold
C100573,23.0,Female,Bengaluru,2023-01-02,Platinum
C100574,33.0,Male,Bengaluru,2023-11-30,New
C100575,18.0,Male,Delhi NCR,2023-04-27,New
C100576,43.0,Male,Bengaluru,2023-04-27,New
C100577,42.0,Female,Pune,2023-06-19,Gold
C100578,29.0,Male,Hyderabad,2024-07-08,Silver
C100579,34.0,Female,Delhi NCR,2024-12-11,New
C100580,18.0,Male,Delhi NCR,2023-10-24,Platinum
C100581,21.0,Female,Mumbai,2025-04-22,Platinum
C100582,28.0,Male,Kolkata,2024-02-08,New
C100583,21.0,Male,Kolkata,2025-01-29,Silver
C100584,37.0,Male,Mumbai,2024-06-29,Silver
C100585,49.0,Female,Pune,2025-01-14,New
C100586,20.0,Male,Hyderabad,2025-10-05,Silver
C100587,23.0,Male,Lucknow,2025-10-21,New
C100588,33.0,Male,Delhi NCR,2024-08-27,Gold
C100589,46.0,Male,Hyderabad,2025-09-18,Gold
C100590,20.0,Female,Hyderabad,2024-12-23,Gold
C100591,33.0,Male,Mumbai,2023-10-04,Gold
C100592,47.0,Male,Delhi NCR,2025-08-21,New
C100593,18.0,Male,Delhi NCR,2023-05-30,New
C100594,19.0,Male,Bengaluru,2024-04-27,Silver
C100595,27.0,Male,Pune,2023-06-07,New
C100596,26.0,Male,Pune,2025-03-18,Silver
C100597,38.0,Male,Delhi NCR,2025-07-11,New
C100598,33.0,Female,Kolkata,2025-04-23,New
C100599,18.0,Male,Mumbai,2023-04-16,Silver
C100600,36.0,Female,Jaipur,2023-10-06,Silver
C100601,26.0,Male,Delhi NCR,2023-12-17,Silver
C100602,42.0,Male,Kolkata,2023-04-30,Silver
C100603,25.0,Male,Ahmedabad,2024-06-30,Silver
C100604,25.0,Male,Kolkata,2023-02-05,Gold
C100605,36.0,Female,Chennai,2024-09-23,Silver
C100606,38.0,Female,Mumbai,2024-08-14,Silver
C100607,35.0,Female,Pune,2024-09-05,Silver
C100608,18.0,Female,Hyderabad,2025-07-29,Silver
C100609,36.0,Male,Bengaluru,2025-03-20,New
C100610,22.0,Male,Lucknow,2023-09-25,Silver
C100611,33.0,Female,Mumbai,2024-08-11,New
C100612,18.0,Male,Bengaluru,2025-04-06,Gold
C100613,35.0,Male,Ahmedabad,2025-05-26,Gold
C100614,24.0,Female,Mumbai,2024-10-24,Silver
C100615,19.0,Female,Delhi NCR,2023-03-29,Gold
C100616,37.0,Female,Mumbai,2024-03-23,Silver
C100617,33.0,Male,Chennai,2025-06-03,New
C100618,25.0,Female,Kolkata,2023-03-18,Gold
C100619,44.0,Male,Delhi NCR,2024-08-30,Platinum
C100620,27.0,Male,Hyderabad,2024-07-10,New
C100621,31.0,Male,Hyderabad,2023-08-18,New
C100622,33.0,Female,Pune,2023-12-21,Silver
C100623,25.0,Female,Pune,2025-10-04,Silver
C100624,35.0,Female,Jaipur,2024-09-05,Silver
C100625,26.0,Male,Mumbai,2025-08-25,Silver
C100626,27.0,Male,Mumbai,2024-04-30,Gold
C100627,43.0,Male,Hyderabad,2025-05-21,New
C100628,22.0,Female,Bengaluru,2024-09-30,Silver
C100629,18.0,Male,Bengaluru,2025-07-27,Gold
C100630,45.0,Male,Delhi NCR,2023-12-03,New
C100631,54.0,Female,Delhi NCR,2024-01-29,Silver
C100632,27.0,Male,Jaipur,2023-02-11,New
C100633,18.0,Female,Delhi NCR,2023-08-23,New
C100634,28.0,Male,Hyderabad,2023-05-23,Silver
C100635,28.0,Female,Chennai,2023-07-08,New
C100636,29.0,Male,Delhi NCR,2023-11-14,Silver
C100637,21.0,Male,Mumbai,2025-06-18,Silver
C100638,36.0,Male,Mumbai,2024-01-25,Gold
C100639,,Male,Bengaluru,2025-05-01,Gold
C100640,18.0,Female,Mumbai,2025-04-19,New
C100641,37.0,Male,Pune,2025-10-07,New
C100642,49.0,Male,Mumbai,2024-06-07,Gold
C100643,33.0,Female,Delhi NCR,2025-05-23,New
C100644,28.0,Male,Delhi NCR,2024-03-08,New
C100645,30.0,Female,Mumbai,2024-10-13,New
C100646,37.0,Female,Mumbai,2025-04-15,Silver
C100647,18.0,Male,Jaipur,2023-05-27,New
C100648,32.0,Female,Delhi NCR,2023-03-01,New
C100649,27.0,Male,Hyderabad,2023-06-19,Silver
C100650,48.0,Male,Hyderabad,2025-01-12,Gold
C100651,29.0,Male,Pune,2024-05-02,New
C100652,46.0,Female,Hyderabad,2023-10-16,Gold
C100653,21.0,Female,Delhi NCR,2025-03-01,Silver
C100654,36.0,Male,Hyderabad,2023-01-16,Silver
C100655,34.0,Female,Mumbai,2023-06-28,New
C100656,23.0,Male,Chennai,2024-04-28,New
C100657,33.0,Female,Delhi NCR,2025-07-31,New
C100658,42.0,Female,Pune,2025-02-10,Gold
C100659,28.0,Female,Hyderabad,2024-12-05,New
C100660,18.0,Female,Pune,2025-01-02,Platinum
C100661,31.0,Other,Delhi NCR,2023-11-18,New
C100662,23.0,Male,Pune,2024-04-06,New
C100663,28.0,Female,Chennai,2025-07-01,Silver
C100664,30.0,Female,Bengaluru,2025-01-21,Gold
C100665,18.0,Female,Mumbai,2024-09-08,New
C100666,18.0,Male,Delhi NCR,2023-03-27,New
C100667,35.0,Female,Mumbai,2025-01-25,Silver
C100668,26.0,Male,Chennai,2024-01-12,New
C100669,18.0,Male,Bengaluru,2024-02-02,Silver
C100670,38.0,Male,Pune,2024-11-25,Gold
C100671,33.0,Male,Chennai,2024-02-10,New
C100672,25.0,Female,Pune,2024-08-13,Gold
C100673,19.0,Male,Pune,2023-01-13,New
C100674,39.0,Female,Hyderabad,2023-07-10,Gold
C100675,34.0,Female,Bengaluru,2024-07-08,Platinum
C100676,52.0,Male,Delhi NCR,2025-09-13,Silver
C100677,35.0,Female,Kolkata,2025-02-22,Platinum
C100678,34.0,Male,Jaipur,2024-03-06,Gold
C100679,29.0,Female,Bengaluru,2025-09-24,New
C100680,38.0,Female,Jaipur,2023-10-11,New
C100681,37.0,Male,Lucknow,2025-07-07,New
C100682,42.0,Female,Bengaluru,2024-02-20,Silver
C100683,26.0,Male,Pune,2023-03-31,Silver
C100684,27.0,Male,Pune,2023-01-03,Silver
C100685,27.0,Female,Mumbai,2025-10-06,Silver
C100686,38.0,Male,Delhi NCR,2024-10-23,Silver
C100687,44.0,Female,Bengaluru,2023-06-03,New
C100688,27.0,Male,Chennai,2025-10-18,New
C100689,27.0,Male,Mumbai,2023-02-12,Platinum
C100690,34.0,Female,Chennai,2023-12-11,New
C100691,29.0,Male,Pune,2025-02-10,New
C100692,40.0,Female,Pune,2023-02-24,New
C100693,18.0,Male,Mumbai,2025-07-22,Platinum
C100694,24.0,Female,Bengaluru,2024-11-29,New
C100695,24.0,Female,Delhi NCR,2025-09-05,Silver
C100696,18.0,Male,Mumbai,2025-05-12,New
C100697,22.0,Male,Delhi NCR,2025-04-29,New
C100698,23.0,Male,Delhi NCR,2023-08-23,Silver
C100699,29.0,Female,Delhi NCR,2023-07-31,Silver
C100700,41.0,Male,Hyderabad,2023-09-07,Silver
C100701,29.0,Male,Bengaluru,2023-06-08,New
C100702,22.0,Female,Mumbai,2024-11-15,Platinum
C100703,30.0,Male,Kolkata,2023-03-02,Silver
C100704,40.0,Male,Bengaluru,2024-03-17,Platinum
C100705,22.0,Male,Ahmedabad,2024-08-22,New
C100706,23.0,Male,Hyderabad,2024-07-09,Silver
C100707,36.0,Female,Delhi NCR,2024-05-16,New
C100708,29.0,Female,Ahmedabad,2023-08-18,Gold
C100709,37.0,Female,Kolkata,2023-04-23,Gold
C100710,31.0,Female,Hyderabad,2025-10-14,Silver
C100711,37.0,Male,Hyderabad,2024-04-23,New
C100712,22.0,Male,Bengaluru,2024-09-04,New
C100713,31.0,Female,Bengaluru,2024-08-07,New
C100714,29.0,Female,Chennai,2024-01-15,Gold
C100715,20.0,Female,Bengaluru,2025-01-14,New
C100716,18.0,Male,Delhi NCR,2024-01-23,New
C100717,37.0,Female,Delhi NCR,2024-03-02,New
C100718,28.0,Female,Delhi NCR,2025-04-07,New
C100719,22.0,Female,Mumbai,2023-11-24,Platinum
C100720,30.0,Female,Mumbai,2024-12-21,New
C100721,41.0,Male,Ahmedabad,2024-11-16,Platinum
C100722,18.0,Male,Mumbai,2023-02-01,Silver
C100723,18.0,Male,Mumbai,2024-12-05,Silver
C100724,23.0,Male,Mumbai,2025-04-05,Silver
C100725,44.0,Female,Hyderabad,2023-10-06,Silver
C100726,34.0,Male,Hyderabad,2025-07-30,Silver
C100727,38.0,Male,Hyderabad,2023-01-21,New
C100728,21.0,Male,Jaipur,2023-07-05,Gold
C100729,21.0,Female,Lucknow,2025-09-01,New
C100730,35.0,Male,Kolkata,2025-05-31,New
C100731,32.0,Male,Chennai,2025-02-16,Silver
C100732,36.0,Female,Mumbai,2024-09-14,Silver
C100733,29.0,Male,Hyderabad,2023-07-27,New
C100734,34.0,Male,Mumbai,2024-05-18,New
C100735,32.0,Male,Chennai,2024-08-05,New
C100736,38.0,Female,Delhi NCR,2023-04-03,Silver
C100737,38.0,Female,Delhi NCR,2024-09-04,New
C100738,18.0,Female,Delhi NCR,2023-04-02,Gold
C100739,18.0,Male,Hyderabad,2023-05-10,New
C100740,40.0,Female,Pune,2023-06-25,Platinum
C100741,42.0,Female,Delhi NCR,2023-07-17,Silver
C100742,22.0,Male,Bengaluru,2023-03-26,Gold
C100743,18.0,Male,Mumbai,2025-09-12,Platinum
C100744,32.0,Male,Chennai,2025-04-06,New
C100745,39.0,Female,Delhi NCR,2024-06-07,Silver
C100746,47.0,Male,Delhi NCR,2024-01-15,New
C100747,36.0,Male,Hyderabad,2023-07-17,New
C100748,28.0,Female,Hyderabad,2025-09-04,New
C100749,23.0,Female,Kolkata,2025-04-01,Silver
C100750,31.0,Female,Hyderabad,2025-02-13,Gold
C100751,28.0,Female,Jaipur,2024-04-29,New
C100752,22.0,Male,Mumbai,2023-01-29,Gold
C100753,49.0,Female,Bengaluru,2024-10-19,New
C100754,47.0,Male,Lucknow,2024-05-17,New
C100755,41.0,Male,Delhi NCR,2023-11-03,New
C100756,23.0,Female,Chennai,2023-11-21,Silver
C100757,39.0,Male,Delhi NCR,2023-03-01,Silver
C100758,37.0,Male,Bengaluru,2025-06-16,New
C100759,35.0,Female,Delhi NCR,2023-06-19,New
C100760,42.0,Male,Hyderabad,2025-04-17,Silver
C100761,37.0,Male,Chennai,2025-09-29,Gold
C100762,38.0,Female,Delhi NCR,2023-02-17,New
C100763,37.0,Female,Delhi NCR,2024-10-04,Gold
C100764,34.0,Female,Mumbai,2023-03-10,Silver
C100765,18.0,Male,Mumbai,2025-05-06,Silver
C100766,32.0,Female,Bengaluru,2024-06-06,New
C100767,26.0,Female,Jaipur,2023-01-23,Platinum
C100768,19.0,Male,Delhi NCR,2025-03-06,Silver
C100769,46.0,Male,Bengaluru,2025-02-27,New
C100770,47.0,Male,Bengaluru,2025-08-10,Gold
C100771,43.0,Male,Mumbai,2024-05-14,Gold
C100772,33.0,Male,Mumbai,2025-08-18,Gold
C100773,43.0,Female,Pune,2024-11-16,Gold
C100774,31.0,Female,Hyderabad,2024-06-25,New
C100775,33.0,Male,Kolkata,2024-01-04,Gold
C100776,21.0,Female,Bengaluru,2023-10-29,New
C100777,35.0,Male,Hyderabad,2024-10-01,Gold
C100778,32.0,Male,Ahmedabad,2025-01-31,New
C100779,19.0,Female,Kolkata,2023-02-06,New
C100780,31.0,Male,Ahmedabad,2024-02-29,Silver
C100781,30.0,Female,Mumbai,2023-02-16,Gold
C100782,47.0,Male,Lucknow,2024-02-13,Silver
C100783,39.0,Male,Kolkata,2025-04-02,Gold
C100784,31.0,Male,Chennai,2024-12-12,New
C100785,33.0,Male,Pune,2023-05-09,New
C100786,,Female,Lucknow,2025-01-08,Silver
C100787,,Female,Bengaluru,2023-01-15,New
C100788,21.0,Male,Chennai,2023-01-13,Silver
C100789,30.0,Male,Pune,2025-07-28,Platinum
C100790,24.0,Female,Chennai,2023-02-03,Silver
C100791,20.0,Female,Chennai,2023-10-01,Silver
C100792,36.0,Male,Delhi NCR,2023-05-16,Silver
C100793,35.0,Male,Mumbai,2024-08-22,Gold
C100794,18.0,Male,Bengaluru,2024-06-21,Silver
C100795,30.0,Male,Chennai,2025-05-14,Gold
C100796,40.0,Male,Pune,2025-10-13,New
C100797,41.0,Male,Kolkata,2025-02-07,Gold
C100798,40.0,Male,Chennai,2024-04-25,New
C100799,31.0,Male,Hyderabad,2023-02-18,Gold
C100800,23.0,Male,Delhi NCR,2025-08-08,Gold
C100801,21.0,Female,Hyderabad,2024-07-31,Gold
C100802,34.0,Female,Ahmedabad,2023-08-12,New
C100803,34.0,Male,Pune,2024-07-12,Gold
C100804,43.0,Male,Ahmedabad,2024-02-08,New
C100805,41.0,Male,Lucknow,2023-12-27,Silver
C100806,30.0,Female,Mumbai,2024-04-11,Silver
C100807,20.0,Female,Pune,2025-02-15,Silver
C100808,28.0,Male,Hyderabad,2023-06-18,New
C100809,33.0,Female,Bengaluru,2025-09-19,Silver
C100810,29.0,Female,Mumbai,2023-03-06,Silver
C100811,26.0,Female,Mumbai,2023-06-01,Silver
C100812,33.0,Male,Delhi NCR,2024-11-27,Silver
C100813,26.0,Male,Hyderabad,2023-05-30,Silver
C100814,25.0,Female,Delhi NCR,2025-03-11,Silver
C100815,34.0,Male,Bengaluru,2025-01-26,New
C100816,27.0,Female,Bengaluru,2024-03-18,Silver
C100817,33.0,Female,Bengaluru,2024-04-13,Gold
C100818,33.0,Male,Kolkata,2025-10-26,New
C100819,21.0,Male,Bengaluru,2025-03-30,New
C100820,27.0,Male,Delhi NCR,2024-10-12,Gold
C100821,44.0,Male,Lucknow,2023-05-26,Gold
C100822,21.0,Female,Kolkata,2024-08-30,Silver
C100823,18.0,Female,Pune,2023-02-11,Gold
C100824,18.0,Male,Chennai,2023-09-17,Platinum
C100825,31.0,Female,Delhi NCR,2024-12-19,Silver
C100826,31.0,Male,Chennai,2024-02-24,New
C100827,30.0,Female,Delhi NCR,2025-10-21,Silver
C100828,42.0,Male,Bengaluru,2025-08-25,Gold
C100829,18.0,Female,Delhi NCR,2023-04-08,Silver
C100830,35.0,Female,Chennai,2025-06-28,New
C100831,45.0,Male,Mumbai,2025-06-09,Gold
C100832,21.0,Female,Mumbai,2023-04-20,Gold
C100833,28.0,Female,Delhi NCR,2024-02-01,Silver
C100834,24.0,Male,Pune,2025-09-04,Platinum
C100835,23.0,Female,Mumbai,2023-01-18,Gold
C100836,28.0,Female,Bengaluru,2023-03-02,Gold
C100837,44.0,Female,Mumbai,2024-06-09,Platinum
C100838,48.0,Male,Chennai,2025-09-08,New
C100839,28.0,Female,Mumbai,2023-10-15,Gold
C100840,48.0,Other,Jaipur,2025-03-07,New
C100841,31.0,Female,Mumbai,2024-12-15,Gold
C100842,47.0,Male,Delhi NCR,2023-05-31,Gold
C100843,30.0,Male,Mumbai,2023-10-24,Gold
C100844,32.0,Female,Delhi NCR,2024-10-04,Gold
C100845,34.0,Male,Bengaluru,2024-05-11,Gold
C100846,60.0,Male,Mumbai,2023-09-02,New
C100847,39.0,Male,Ahmedabad,2023-07-26,Silver
C100848,25.0,Female,Bengaluru,2024-07-27,New
C100849,40.0,Male,Mumbai,2025-05-02,Gold
C100850,28.0,Female,Bengaluru,2024-03-01,Silver
C100851,27.0,Female,Delhi NCR,2025-08-11,Silver
C100852,39.0,Female,Delhi NCR,2024-11-18,New
C100853,31.0,Female,Mumbai,2024-02-20,Silver
C100854,34.0,Male,Delhi NCR,2024-12-29,Silver
C100855,31.0,Female,Delhi NCR,2024-04-07,Platinum
C100856,34.0,Male,Jaipur,2025-02-18,Gold
C100857,35.0,Other,Pune,2025-10-09,Silver
C100858,18.0,Male,Ahmedabad,2025-03-22,Gold
C100859,37.0,Female,Mumbai,2023-05-27,New
C100860,22.0,Female,Kolkata,2023-03-15,New
C100861,18.0,Male,Mumbai,2025-04-12,Silver
C100862,30.0,Female,Delhi NCR,2025-05-22,Gold
C100863,32.0,Male,Chennai,2024-08-07,New
C100864,25.0,Male,Delhi NCR,2023-09-10,New
C100865,38.0,Male,Bengaluru,2025-06-26,Silver
C100866,19.0,Male,Kolkata,2024-04-06,New
C100867,27.0,Female,Hyderabad,2023-10-29,Silver
C100868,26.0,Female,Bengaluru,2024-01-13,Silver
C100869,31.0,Male,Mumbai,2023-11-02,Platinum
C100870,34.0,Female,Delhi NCR,2023-10-18,New
C100871,22.0,Female,Lucknow,2023-12-02,New
C100872,38.0,Female,Delhi NCR,2024-11-25,New
C100873,32.0,Male,Mumbai,2023-01-18,New
C100874,18.0,Female,Mumbai,2024-01-09,Gold
C100875,18.0,Male,Ahmedabad,2023-06-24,Silver
C100876,31.0,Female,Chennai,2024-10-29,New
C100877,29.0,Female,Bengaluru,2025-10-21,Platinum
C100878,30.0,Female,Jaipur,2025-03-22,Gold
C100879,31.0,Male,Delhi NCR,2023-09-14,New
C100880,33.0,Male,Ahmedabad,2024-06-12,New
C100881,40.0,Female,Delhi NCR,2023-01-21,Gold
C100882,21.0,Male,Bengaluru,2024-03-01,Silver
C100883,20.0,Male,Delhi NCR,2023-10-14,Platinum
C100884,21.0,Female,Lucknow,2024-05-31,New
C100885,34.0,Female,Ahmedabad,2024-02-25,Gold
C100886,42.0,Male,Hyderabad,2024-12-04,New
C100887,27.0,Male,Delhi NCR,2024-07-18,New
C100888,18.0,Female,Mumbai,2025-08-25,Gold
C100889,18.0,Male,Bengaluru,2023-03-12,Silver
C100890,24.0,Male,Mumbai,2025-08-30,New
C100891,26.0,Male,Delhi NCR,2025-03-25,New
C100892,27.0,Male,Pune,2025-01-04,Gold
C100893,31.0,Other,Hyderabad,2025-04-30,New
C100894,28.0,Male,Ahmedabad,2023-02-21,New
C100895,40.0,Male,Bengaluru,2023-08-08,New
C100896,25.0,Male,Mumbai,2023-01-01,New
C100897,23.0,Male,Bengaluru,2025-04-02,Gold
C100898,35.0,Male,Delhi NCR,2024-01-01,New
C100899,18.0,Other,Hyderabad,2024-01-08,Silver
C100900,35.0,Female,Chennai,2024-09-20,Silver
C100901,32.0,Male,Delhi NCR,2024-03-11,New
C100902,30.0,Male,Mumbai,2024-10-18,Silver
C100903,45.0,Male,Kolkata,2025-08-22,New
C100904,25.0,Male,Bengaluru,2023-12-09,Gold
C100905,50.0,Female,Hyderabad,2025-07-07,Gold
C100906,29.0,Male,Pune,2024-07-02,Gold
C100907,20.0,Female,Hyderabad,2024-01-22,New
C100908,32.0,Female,Delhi NCR,2025-08-04,Gold
C100909,21.0,Male,Chennai,2024-05-17,Silver
C100910,24.0,Female,Ahmedabad,2023-05-12,New
C100911,35.0,Male,Delhi NCR,2023-10-23,New
C100912,36.0,Male,Delhi NCR,2025-05-20,New
C100913,25.0,Female,Pune,2024-06-14,New
C100914,40.0,Male,Hyderabad,2024-07-30,New
C100915,41.0,Female,Bengaluru,2024-12-03,Platinum
C100916,44.0,Female,Hyderabad,2023-07-20,Platinum
C100917,36.0,Male,Pune,2023-04-06,New
C100918,43.0,Female,Bengaluru,2024-03-29,Platinum
C100919,18.0,Male,Delhi NCR,2025-08-05,Silver
C100920,28.0,Female,Delhi NCR,2023-05-11,Silver
C100921,23.0,Male,Bengaluru,2025-01-10,Platinum
C100922,32.0,Male,Ahmedabad,2025-10-05,Silver
C100923,26.0,Male,Hyderabad,2023-04-10,Silver
C100924,30.0,Female,Mumbai,2023-05-18,New
C100925,48.0,Male,Ahmedabad,2025-06-14,New
C100926,,Female,Bengaluru,2023-04-22,Gold
C100927,35.0,Male,Bengaluru,2025-02-04,New
C100928,29.0,Male,Delhi NCR,2025-04-01,New
C100929,32.0,Male,Chennai,2023-11-19,New
C100930,31.0,Male,Pune,2023-10-28,Silver
C100931,35.0,Female,Chennai,2024-06-21,New
C100932,41.0,Male,Mumbai,2024-06-05,Platinum
C100933,46.0,Female,Bengaluru,2025-06-04,Silver
C100934,34.0,Female,Delhi NCR,2024-09-02,Gold
C100935,36.0,Male,Jaipur,2025-09-24,Silver
C100936,21.0,Female,Delhi NCR,2023-09-05,Silver
C100937,30.0,Female,Pune,2023-10-17,New
C100938,39.0,Female,Pune,2023-09-06,New
C100939,39.0,Male,Delhi NCR,2024-11-01,Gold
C100940,33.0,Female,Mumbai,2023-02-04,Gold
C100941,39.0,Female,Delhi NCR,2025-06-05,Silver
C100942,35.0,Male,Hyderabad,2025-03-05,Gold
C100943,42.0,Female,Lucknow,2025-10-14,Gold
C100944,34.0,Male,Bengaluru,2025-09-14,New
C100945,28.0,Female,Lucknow,2023-03-14,Silver
C100946,34.0,Female,Delhi NCR,2025-02-09,Gold
C100947,18.0,Female,Bengaluru,2024-06-02,Gold
C100948,34.0,Female,Ahmedabad,2025-01-27,New
C100949,18.0,Female,Kolkata,2025-06-18,New
C100950,18.0,Female,Mumbai,2024-08-23,Silver
C100951,35.0,Male,Pune,2023-01-04,New
C100952,35.0,Male,Ahmedabad,2025-06-09,New
C100953,21.0,Male,Chennai,2024-03-26,Silver
C100954,25.0,Male,Hyderabad,2024-04-17,Silver
C100955,43.0,Female,Delhi NCR,2024-08-24,New
C100956,27.0,Female,Delhi NCR,2025-07-27,Silver
C100957,51.0,Male,Hyderabad,2024-06-26,New
C100958,31.0,Male,Bengaluru,2023-08-02,New
C100959,35.0,Female,Mumbai,2025-01-24,Gold
C100960,46.0,Male,Mumbai,2024-10-14,Gold
C100961,32.0,Female,Bengaluru,2023-03-09,New
C100962,22.0,Other,Bengaluru,2024-07-02,Gold
C100963,30.0,Male,Bengaluru,2025-03-19,Gold
C100964,31.0,Male,Bengaluru,2025-06-29,Silver
C100965,19.0,Male,Delhi NCR,2023-10-19,Platinum
C100966,29.0,Male,Kolkata,2024-06-22,New
C100967,24.0,Male,Hyderabad,2025-04-28,New
C100968,39.0,Male,Delhi NCR,2024-08-24,Gold
C100969,31.0,Male,Bengaluru,2024-03-08,Silver
C100970,28.0,Male,Bengaluru,2023-07-09,New
C100971,30.0,Male,Hyderabad,2023-02-14,New
C100972,33.0,Female,Hyderabad,2024-12-11,New
C100973,37.0,Male,Pune,2025-09-19,New
C100974,22.0,Female,Pune,2024-09-10,New
C100975,22.0,Male,Delhi NCR,2025-03-14,Platinum
C100976,41.0,Male,Mumbai,2024-11-28,New
C100977,27.0,Male,Delhi NCR,2023-12-25,Gold
C100978,18.0,Female,Bengaluru,2024-06-22,New
C100979,35.0,Male,Bengaluru,2023-10-06,New
C100980,35.0,Male,Chennai,2023-08-18,Gold
C100981,18.0,Male,Delhi NCR,2024-08-29,New
C100982,33.0,Other,Hyderabad,2024-10-27,New
C100983,38.0,Male,Mumbai,2025-10-13,Gold
C100984,34.0,Male,Bengaluru,2023-09-01,New
C100985,37.0,Female,Pune,2023-10-26,New
C100986,18.0,Male,Delhi NCR,2023-06-21,Platinum
C100987,34.0,Male,Mumbai,2025-09-03,Silver
C100988,28.0,Female,Bengaluru,2025-03-15,Silver
C100989,27.0,Male,Pune,2023-12-07,New
C100990,39.0,Male,Delhi NCR,2025-09-25,New
C100991,44.0,Male,Jaipur,2024-12-26,Silver
C100992,47.0,Male,Lucknow,2024-05-05,Silver
C100993,43.0,Female,Kolkata,2024-01-29,New
C100994,30.0,Female,Mumbai,2024-08-09,Gold
C100995,34.0,Female,Pune,2023-03-29,Gold
C100996,38.0,Male,Delhi NCR,2023-06-27,Silver
C100997,,Female,Kolkata,2025-08-22,Silver
C100998,32.0,Female,Bengaluru,2023-08-01,Silver
C100999,38.0,Male,Delhi NCR,2023-06-18,Gold
C101000,30.0,Female,Mumbai,2025-06-04,New
C101001,24.0,Female,Chennai,2025-08-31,Gold
C101002,27.0,Female,Kolkata,2025-04-22,Silver
C101003,37.0,Male,Bengaluru,2023-04-17,Platinum
